Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
876316343,"Feb 22, 2017, 10:20:33 PM",Afternoon Ride,Ride,,3610,22.31,150.0,39,false,,,activities/969464385.fit.gz,82.6,,3610.0,3610.0,22314.4,7.2,,0.0,,36.8,38.2,1.2,0.0,,,97.0,84.0,150.0,123.0,,130.0,521.0,,13.0,39.0,,,,,,,,,138.0,3611.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
872224138,"Feb 19, 2017, 12:27:29 PM",Morning Ride,Ride,,7571,42.79,134.0,43,false,,,activities/965102175.fit.gz,82.6,,7571.0,7571.0,42791.6,6.5,,0.0,,62.6,73.0,1.7,0.0,,,99.0,89.0,134.0,116.0,,108.0,915.0,,13.0,43.0,,,,,,,,,113.0,7572.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
870686058,"Feb 18, 2017, 12:29:38 PM",Morning Ride,Ride,,5626,32.96,135.0,41,false,,,activities/963459671.fit.gz,82.6,,5626.0,5626.0,32968.2,6.9,,0.0,,47.8,52.0,1.8,0.0,,,104.0,92.0,135.0,120.0,,119.0,749.0,,14.0,41.0,,,,,,,,,124.0,5593.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
870541504,"Feb 16, 2017, 11:22:32 PM",Evening Ride,Ride,,3608,19.40,150.0,63,false,,,activities/963311864.fit.gz,82.6,,3608.0,3608.0,19408.2,6.4,,3.0,,88.8,100.4,2.8,-0.1,,,110.0,91.0,150.0,132.0,,138.0,556.0,,13.0,63.0,,,,,,,,,142.0,3609.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
867863150,"Feb 15, 2017, 10:52:30 PM",Afternoon Ride,Ride,,3605,21.38,141.0,23,false,,,activities/960378607.fit.gz,82.6,,3605.0,3605.0,21382.2,8.2,,2.0,,181.6,192.2,3.3,0.0,,,111.0,87.0,141.0,119.0,,123.0,494.0,,13.0,23.0,,,,,,,,,126.0,3606.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
863908664,"Feb 12, 2017, 12:42:58 PM",Morning Ride,Ride,,6708,37.23,127.0,25,false,,,activities/956175994.fit.gz,82.6,,6708.0,6708.0,37237.2,6.3,,4.0,,-3.8,11.4,2.5,0.0,,,95.0,87.0,127.0,112.0,,110.0,825.0,,14.0,25.0,,,,,,,,,115.0,6709.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
862468429,"Feb 11, 2017, 11:54:26 AM",Morning Ride,Ride,,3167,18.36,152.0,35,false,,,activities/954623771.fit.gz,82.6,,3167.0,3167.0,18360.6,6.9,,0.0,,27.4,30.0,1.1,0.0,,,104.0,89.0,152.0,125.0,,124.0,438.0,,14.0,35.0,,,,,,,,,135.0,3168.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
857703956,"Feb 6, 2017, 10:07:37 PM",Afternoon Ride,Ride,,3605,22.08,175.0,73,false,,,activities/949458042.fit.gz,82.6,,3605.0,3605.0,22088.4,8.0,,0.0,,-9.4,-4.8,1.3,0.0,,,109.0,82.0,175.0,133.0,,131.0,527.0,,13.0,73.0,,,,,,,,,157.0,3606.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
854163695,"Feb 3, 2017, 10:10:44 PM",Afternoon Ride,Ride,,3610,18.90,142.0,37,false,,,activities/945625151.fit.gz,82.6,,3610.0,3610.0,18904.8,6.6,,0.0,,0.8,6.8,1.2,0.0,,,118.0,88.0,142.0,122.0,,124.0,501.0,,13.0,37.0,,,,,,,,,133.0,3611.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
853280847,"Feb 2, 2017, 11:18:09 PM",Evening Ride,Ride,,3605,17.88,142.0,38,false,,,activities/944659398.fit.gz,82.6,,3605.0,3605.0,17884.3,5.9,,0.0,,27.2,36.2,1.3,0.0,,,101.0,84.0,142.0,121.0,,120.0,484.0,,14.0,38.0,,,,,,,,,131.0,3606.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
848489131,"Jan 29, 2017, 2:33:31 PM",Morning Ride,Ride,,7394,40.71,152.0,41,false,,,activities/939527370.fit.gz,82.6,,7394.0,6380.0,40710.6,12.1,,260.0,,0.4,52.2,16.4,0.0,,,253.0,78.0,152.0,112.0,,96.0,685.0,,4.0,41.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
845782898,"Jan 27, 2017, 11:33:11 AM",Morning Ride,Ride,,1810,9.36,123.0,6,false,,,activities/936580544.fit.gz,82.6,,1810.0,1810.0,9368.1,5.8,,1.0,,103.4,105.8,3.1,0.0,,,97.0,86.0,123.0,110.0,,106.0,214.0,,15.0,6.0,,,,,,,,,108.0,1811.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
845449517,"Jan 26, 2017, 11:19:15 PM",Evening Ride,Ride,,3769,19.07,163.0,99,false,,,activities/936172009.fit.gz,82.6,,3769.0,3769.0,19075.6,5.8,,8.0,,151.8,156.2,6.5,0.0,,,98.0,88.0,163.0,139.0,,127.0,533.0,,14.0,99.0,,,,,,,,,137.0,3770.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
840604366,"Jan 22, 2017, 1:21:45 PM",Morning Ride,Ride,,4853,24.89,120.0,16,false,,,activities/930966885.fit.gz,82.6,,4853.0,4853.0,24891.1,6.8,,0.0,,88.0,99.2,3.6,0.0,,,93.0,80.0,120.0,106.0,,102.0,551.0,,14.0,27.0,,,,,,,,,105.0,4854.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
839336676,"Jan 21, 2017, 2:01:12 PM",Morning Ride,Ride,,5407,26.41,164.0,67,false,,,activities/929599739.fit.gz,82.6,,5407.0,5407.0,26411.9,5.9,,0.0,,39.0,45.2,1.8,0.0,,,102.0,82.0,164.0,133.0,,122.0,733.0,,14.0,67.0,,,,,,,,,138.0,5408.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
837734624,"Jan 19, 2017, 11:55:00 PM",Evening Ride,Ride,,3615,14.75,146.0,28,false,,,activities/927826143.fit.gz,82.6,,3615.0,3615.0,14749.5,4.9,,0.0,,-1.0,2.0,2.4,0.0,,,102.0,84.0,146.0,122.0,,114.0,461.0,,14.0,28.0,,,,,,,,,128.0,3616.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
836694576,"Jan 19, 2017, 12:05:55 AM",Evening Ride,Ride,,3614,19.58,145.0,25,false,,,activities/926695822.fit.gz,82.6,,3614.0,3614.0,19582.8,8.5,,0.0,,1.0,6.8,1.6,0.0,,,104.0,83.0,145.0,119.0,,122.0,490.0,,14.0,25.0,,,,,,,,,132.0,3615.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
834420861,"Jan 16, 2017, 9:47:44 PM",Afternoon Ride,Ride,,5457,25.15,132.0,30,false,,,activities/923962278.fit.gz,82.6,,5457.0,5457.0,25151.9,7.0,,0.0,,-88.4,-85.0,1.9,0.0,,,134.0,84.0,132.0,116.0,,101.0,612.0,,14.0,30.0,,,,,,,,,102.0,5458.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
833303324,"Jan 15, 2017, 8:24:10 PM",Afternoon Ride,Ride,,1806,9.02,129.0,9,false,,,activities/922761340.fit.gz,82.6,,1806.0,1806.0,9021.4,5.6,,0.0,,-82.0,-79.2,1.3,0.0,,,94.0,83.0,129.0,117.0,,100.0,200.0,,14.0,9.0,,,,,,,,,101.0,1807.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
831463117,"Jan 14, 2017, 11:47:28 AM",Morning Ride,Ride,,4762,23.84,141.0,29,false,,,activities/920821654.fit.gz,82.6,,4762.0,4762.0,23846.9,7.3,,0.0,,-179.8,-176.0,2.1,0.0,,,112.0,79.0,141.0,114.0,,102.0,539.0,,14.0,29.0,,,,,,,,,114.0,4763.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
830414668,"Jan 13, 2017, 11:01:40 AM",Morning Ride,Ride,,3618,19.25,155.0,47,false,,,activities/919675885.fit.gz,82.6,,3618.0,3618.0,19258.3,7.5,,0.0,,-67.6,-56.0,1.9,-0.1,,,113.0,85.0,155.0,124.0,,115.0,463.0,,13.0,47.0,,,,,,,,,127.0,3619.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
825497320,"Jan 8, 2017, 3:36:48 PM",Morning Ride,Ride,,4844,27.69,124.0,17,false,,,activities/914378522.fit.gz,82.6,,4844.0,4844.0,27690.6,7.9,,8.0,,-76.0,-70.2,2.9,0.0,,,123.0,85.0,124.0,108.0,,100.0,541.0,,15.0,17.0,,,,,,,,,101.0,4845.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
823975637,"Jan 7, 2017, 11:35:58 AM",Morning Ride,Ride,,5516,32.04,149.0,68,false,,,activities/912746839.fit.gz,82.6,,5516.0,5516.0,32042.4,7.5,,4.0,,-72.0,-62.2,6.8,0.0,,,104.0,88.0,149.0,124.0,,115.0,710.0,,15.0,68.0,,,,,,,,,128.0,5517.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
822828280,"Jan 6, 2017, 9:17:38 AM",Morning Ride,Ride,,3677,20.04,173.0,45,false,,,activities/911501262.fit.gz,82.6,,3677.0,3677.0,20042.4,8.4,,2.0,,26.8,36.4,1.4,0.0,,,111.0,82.0,173.0,122.0,,113.0,465.0,,15.0,45.0,,,,,,,,,135.0,3678.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
818693661,"Jan 2, 2017, 1:16:42 PM",Morning Ride,Ride,,3813,22.37,117.0,11,false,,,activities/907025060.fit.gz,82.6,,3813.0,3813.0,22373.7,6.6,,0.0,,-121.6,-114.4,1.0,0.0,,,89.0,79.0,117.0,102.0,,106.0,449.0,,15.0,11.0,,,,,,,,,106.0,3814.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
817709043,"Jan 1, 2017, 1:18:52 PM",Morning Ride,Ride,,3605,19.05,152.0,43,false,,,activities/905942841.fit.gz,82.6,,3605.0,3605.0,19057.1,7.0,,0.0,,-27.6,-12.6,1.3,-0.1,,,112.0,88.0,152.0,125.0,,119.0,480.0,,14.0,43.0,,,,,,,,,129.0,3606.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
814691399,"Dec 29, 2016, 11:53:32 AM",Morning Ride,Ride,,3610,18.28,139.0,27,false,,,activities/902610479.fit.gz,82.6,,3610.0,3610.0,18283.9,7.9,,0.0,,29.8,42.2,2.1,0.1,,,104.0,87.0,139.0,119.0,,121.0,488.0,,15.0,27.0,,,,,,,,,129.0,3611.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
812727246,"Dec 27, 2016, 12:24:31 PM",Morning Ride,Ride,,4446,16.58,141.0,31,false,,,activities/900438582.fit.gz,82.6,,4446.0,4446.0,16587.4,5.3,,21.0,,52.2,64.2,12.7,0.1,,,100.0,82.0,141.0,126.0,,113.0,558.0,,16.0,31.0,,,,,,,,,115.0,4447.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
811825373,"Dec 26, 2016, 1:14:23 PM",Morning Ride,Ride,,3608,16.17,167.0,99,false,,,activities/899427679.fit.gz,82.6,,3608.0,3608.0,16172.5,7.1,,0.0,,-182.0,-178.8,2.3,0.0,,,112.0,91.0,167.0,140.0,,123.0,495.0,,15.0,99.0,,,,,,,,,138.0,3609.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
810196661,"Dec 24, 2016, 11:12:12 AM",Morning Ride,Ride,,5101,22.15,145.0,40,false,,,activities/897586055.fit.gz,82.6,,5101.0,5101.0,22151.6,5.0,,9.0,,-59.0,-51.4,2.3,0.0,,,103.0,90.0,145.0,127.0,,105.0,600.0,,16.0,40.0,,,,,,,,,108.0,5102.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
809341018,"Dec 23, 2016, 11:12:03 AM",Morning Ride,Ride,,3625,19.95,172.0,69,false,,,activities/896634613.fit.gz,82.6,,3625.0,3625.0,19953.5,8.5,,0.0,,-88.6,-79.4,1.5,0.0,,,107.0,87.0,172.0,132.0,,76.0,306.0,,17.0,69.0,,,,,,,,,87.0,3626.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
808575570,"Dec 22, 2016, 11:30:47 AM",Morning Ride,Ride,,3046,23.49,146.0,44,false,,,activities/895762084.fit.gz,82.6,,3046.0,3046.0,23493.2,8.3,,1.0,,-5.2,1.8,3.0,0.0,,,95.0,88.0,146.0,130.0,,139.0,473.0,,17.0,44.0,,,,,,,,,140.0,3047.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
808541826,"Dec 17, 2016, 12:44:22 PM",Morning Ride,Ride,,505,3.38,133.0,3,false,,,activities/895722047.fit.gz,82.6,,505.0,505.0,3380.1,7.6,,0.0,,-6.0,-4.0,0.7,-0.1,,,88.0,78.0,133.0,120.0,,55.0,31.0,,17.0,3.0,,,,,,,,,74.0,506.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
797612936,"Dec 9, 2016, 11:26:43 AM",Morning Ride,Ride,,1545,9.52,134.0,9,false,,,activities/883394345.fit.gz,82.6,,1545.0,1545.0,9526.2,7.7,,0.0,,-17.2,-14.6,1.9,0.0,,,88.0,81.0,134.0,114.0,,67.0,116.0,,15.0,9.0,,,,,,,,,90.0,1546.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
793305099,"Dec 4, 2016, 12:13:35 PM",Morning Ride,Ride,,4225,32.25,137.0,42,false,,,activities/878535570.fit.gz,82.6,,4225.0,4225.0,32258.4,8.1,,0.0,,-53.0,-48.6,1.0,0.0,,,93.0,87.0,137.0,125.0,,116.0,545.0,,18.0,42.0,,,,,,,,,115.0,4226.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
792276371,"Dec 3, 2016, 12:46:07 PM",Morning Ride,Ride,,4027,30.63,135.0,33,false,,,activities/877380575.fit.gz,82.6,,4027.0,4027.0,30631.6,8.3,,9.0,,7.8,13.2,2.6,0.0,,,91.0,85.0,135.0,122.0,,115.0,518.0,,18.0,33.0,,,,,,,,,115.0,4028.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
787282678,"Nov 27, 2016, 4:04:34 PM",Lunch Ride,Ride,,2416,13.79,,,false,,,activities/871742791.fit.gz,82.6,,2416.0,2281.0,13797.3,11.9,,131.0,147.4,35.4,107.8,19.4,-0.1,,,224.0,76.0,,,,100.0,253.0,,10.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
787282683,"Nov 27, 2016, 1:35:54 PM",Morning Ride,Ride,,7717,49.36,170.0,33,false,,,activities/871742785.fit.gz,82.6,,7717.0,7144.0,49368.6,13.3,,303.0,279.2,33.2,87.8,43.5,0.0,,,137.0,86.0,170.0,88.0,,109.0,865.0,,5.0,33.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
786026697,"Nov 26, 2016, 12:49:39 PM",Morning Ride,Ride,,4884,33.94,165.0,68,false,,,activities/870343145.fit.gz,82.6,,4884.0,4665.0,33946.3,13.4,,236.0,240.6,29.8,81.8,20.4,0.0,,,109.0,93.0,165.0,115.0,,126.0,656.0,,5.0,68.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
784319004,"Nov 24, 2016, 12:04:02 PM",Morning Ride,Ride,,7430,41.80,168.0,55,false,,,activities/868423956.fit.gz,82.6,,7430.0,5850.0,41805.9,14.8,,475.0,492.2,37.8,128.2,35.7,0.0,,,170.0,92.0,168.0,101.0,,147.0,959.0,,3.0,55.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
778808229,"Nov 18, 2016, 11:50:14 AM",Morning Ride,Ride,,3600,32.44,,,false,,,activities/861958907.fit.gz,82.6,,3600.0,3600.0,32446.9,10.4,,0.0,,-29.2,-26.0,2.3,0.0,,,103.0,93.0,,,,134.0,537.0,,15.0,,,,,,,,,,135.0,3601.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
773263421,"Nov 12, 2016, 11:36:54 AM",Morning Ride,Ride,,12502,82.30,164.0,132,false,,,activities/855499070.fit.gz,82.6,,12502.0,11455.0,82303.9,12.9,,543.0,557.6,32.0,80.4,34.3,0.0,,,142.0,89.0,164.0,107.0,,121.0,1542.0,,2.0,132.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
772197738,"Nov 11, 2016, 11:31:59 AM",Morning Ride,Ride,,4581,33.32,172.0,159,false,,,activities/854243293.fit.gz,82.6,,4581.0,4450.0,33325.5,14.7,,221.0,222.8,29.4,79.2,47.1,0.0,,,119.0,92.0,172.0,142.0,,135.0,668.0,,8.0,159.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
767792752,"Nov 6, 2016, 1:12:17 PM",Morning Ride,Ride,,7314,51.62,176.0,308,false,,,activities/849124582.fit.gz,82.6,,7314.0,6987.0,51627.4,15.1,,552.0,557.2,37.0,127.6,30.4,0.0,,,249.0,89.0,176.0,149.0,,157.0,1220.0,,11.0,308.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
760962096,"Oct 30, 2016, 1:02:54 PM",Morning Ride,Ride,,12019,72.08,173.0,118,false,,,activities/841190115.fit.gz,82.6,,12019.0,10499.0,72084.7,14.1,,540.0,,30.6,112.4,35.7,0.0,,,159.0,81.0,173.0,122.0,,122.0,1427.0,,19.0,118.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
759388523,"Oct 29, 2016, 1:52:05 PM",Morning Ride,Ride,,3962,36.26,164.0,105,false,,,activities/839394185.fit.gz,82.6,,3962.0,3962.0,36268.1,10.9,,0.0,,8.8,18.0,0.7,0.0,,,100.0,93.0,164.0,138.0,,138.0,610.0,,16.0,105.0,,,,,,,,,138.0,3963.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
753635522,"Oct 23, 2016, 12:50:45 PM",Morning Ride,Ride,,7326,51.78,178.0,282,false,,,activities/832711476.fit.gz,82.6,,7326.0,7061.0,51784.5,14.7,,555.0,554.8,43.4,131.2,33.3,0.0,,,127.0,90.0,178.0,146.0,,155.0,1221.0,,9.0,282.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
751350689,"Oct 21, 2016, 11:00:11 AM",Morning Ride,Ride,,4630,33.45,182.0,98,false,,,activities/830084442.fit.gz,82.6,,4630.0,4327.0,33449.2,13.7,,210.0,205.0,34.0,80.6,22.7,0.0,,,,,182.0,147.0,,145.0,699.0,,17.0,98.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
746978898,"Oct 16, 2016, 5:57:20 PM",Afternoon Ride,Ride,,3609,32.25,161.0,63,false,,,activities/824778105.fit.gz,82.6,,3609.0,3609.0,32249.6,10.9,,0.0,,43.2,51.8,0.7,0.0,,,102.0,92.0,161.0,126.0,,136.0,549.0,,17.0,63.0,,,,,,,,,137.0,3610.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
745299432,"Oct 15, 2016, 11:38:40 AM",Morning Ride,Ride,,6056,43.65,173.0,188,false,,,activities/822599659.fit.gz,82.6,,6056.0,5998.0,43658.9,13.7,,441.0,449.4,34.8,122.6,27.5,0.0,,,113.0,92.0,173.0,139.0,,147.0,981.0,,7.0,188.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
738223235,"Oct 8, 2016, 12:55:15 PM",Morning Ride,Ride,,5982,0.00,146.0,189,false,,,activities/814310849.fit.gz,82.6,,5982.0,3.0,3.2,0.3,,0.0,-9.4,49.0,58.4,25.0,293.8,,,,,146.0,146.0,,61.0,0.0,,19.0,189.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
732677774,"Oct 3, 2016, 1:36:11 AM",Night Run,Run,,1,0,,,false,,Brooks Launch Sky Blue,activities/807784080.fit.gz,82.6,,1.0,1.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,483098.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
738072577,"Oct 1, 2016, 1:31:33 PM",Morning Ride,Ride,,4521,40.42,,,false,,,activities/814135800.fit.gz,82.6,,4521.0,4521.0,40419.9,10.7,,0.0,,-48.4,-46.2,1.1,0.0,,,106.0,94.0,,,,135.0,680.0,,18.0,,,,,,,,,,138.0,4522.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
724620665,"Sep 25, 2016, 11:52:32 AM",Morning Ride,Ride,,11141,80.75,177.0,363,false,,,activities/798587131.fit.gz,82.6,,11141.0,10442.0,80753.3,14.2,,503.0,505.0,32.6,86.2,35.3,0.0,,,111.0,93.0,177.0,145.0,,137.0,1596.0,,14.0,363.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
724329969,"Sep 24, 2016, 6:53:52 PM",Afternoon Ride,Ride,,3673,32.27,150.0,35,false,,,activities/798265667.fit.gz,82.6,,3673.0,3673.0,32278.8,10.9,,0.0,,-13.6,-11.0,1.5,0.0,,,,,150.0,119.0,,133.0,544.0,,20.0,35.0,,,,,,,,,135.0,3674.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
715266409,"Sep 17, 2016, 10:48:35 AM",Morning Ride,Ride,,9489,72.26,174.0,137,false,,,activities/787987015.fit.gz,82.6,,9489.0,9141.0,72268.0,14.9,,462.0,464.2,35.0,94.0,40.7,0.0,,,114.0,94.0,174.0,140.0,,146.0,1487.0,,12.0,137.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
708904289,"Sep 11, 2016, 5:52:08 PM",Afternoon Ride,Ride,,3365,25.09,,,false,,,activities/780890779.fit.gz,82.6,,3365.0,3365.0,25091.1,8.8,,1.0,,35.4,37.4,2.6,0.0,,,,,,,,123.0,462.0,,21.0,,,,,,,,,,123.0,3366.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
707162126,"Sep 10, 2016, 1:29:32 PM",Morning Ride,Ride,,4640,33.71,174.0,230,false,,,activities/778990192.fit.gz,82.6,,4640.0,4325.0,33711.8,14.5,,197.0,197.2,33.4,79.0,22.8,0.0,,,108.0,93.0,174.0,157.0,,143.0,691.0,,28.0,230.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
701609514,"Sep 5, 2016, 3:48:04 PM",Lunch Ride,Ride,,7574,50.11,165.0,199,false,,,activities/772959958.fit.gz,82.6,,7574.0,6736.0,50110.8,15.3,,498.0,478.8,47.0,115.2,26.3,0.0,,,205.0,88.0,165.0,144.0,,151.0,1132.0,,22.0,199.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
